,Data Type,Count,Missing,Unique,Mean,Median,Std,Variance,Min,25%,75%,Max
prs_up_cmp_prot[0],float64,12653,0,4454,982.8943684068574,983.1530937666896,0.35690486721855497,0.12738108424429437,982.0751659418632,982.7867167767683,983.1530937666896,983.8778626567284
egbp_mes[0],float64,12653,0,12514,1847.019337807185,1856.088137887113,28.802942022257188,829.609469137509,1791.783146732564,1820.310227179464,1868.854159480825,1898.331873926874
prs_bpa_dif,float64,12653,0,4450,-10.685790688192705,-10.94511329823427,0.35748716539634345,0.1277970734231126,-11.66988218827307,-10.94511329823427,-10.57863595733764,-9.867185473407837
pfu_mes,float64,12653,0,12635,8.003202713320682,8.022780385911254,0.34197471642197136,0.11694670667188772,6.96168709908997,7.779905887086773,8.259941392012767,8.759145127519439
pfu_l_mes,float64,12653,0,12171,4068.717648588766,4063.026712431723,94.92724180986568,9011.18123762871,3786.337221340832,4001.131825066135,4135.673933436801,4392.224676208018
n,float64,12653,0,11507,1199.5469324409992,1199.571971728231,4.668637262993616,21.796173893412515,1186.854888321963,1195.351866332371,1203.960917603403,1210.628158477191
prs_thr_down,float64,12653,0,4459,982.894124946695,983.1530937666896,0.3883697928524578,0.15083109600026098,982.0751659418632,982.6372122007448,983.1530937666896,984.214432286732
soi_main1,float64,12653,0,6255,1.9223484149427505,1.921875000000014,0.01955316871258532,0.0003823264067028255,1.851562500000014,1.907785901858503,1.941571415110968,1.968750000000014
soi_main1_tu,float64,12653,0,6256,-0.07328898322279608,1.909363218714263,7.0192242295731,49.26950878502608,-10.125,-5.096778228989299,1.945312500000014,10.9646842494479
soi_main1_chk_tu[0],float64,12653,0,6260,-0.07438105928929367,1.906712578068722,7.020839092756562,49.29218156637879,-10.125,-5.105360933525763,1.945312500000014,10.9453125
fup,float64,12653,0,12313,7.968659230221048,7.968117459409387,0.07987450310927827,0.006379936246954104,7.653838501328872,7.91738897010298,8.018142230533586,8.207150903043278
fup_sp,float64,12653,0,2591,7.962107331342744,7.974243162380406,0.03996097503012801,0.0015968795253585143,7.82470702959945,7.922363279578851,7.998657224875257,7.998657224875257
soi_main1_bas,float64,12653,0,7860,1.9196264640940297,1.921875000000014,0.01888612198342324,0.0003566856035727426,1.851562500000014,1.90396293934241,1.935606534511866,1.968750000000014
