,Data Type,Count,Missing,Unique,Mean,Median,Std,Variance,Min,25%,75%,Max
soi_main1_chk_tu[5],float64,12653,0,5252,1.9089616004028394,1.921875000000014,0.03135103257471534,0.0009828872435008625,1.828125000000014,1.878883514421128,1.925754538227795,1.968750000000014
soi_main1_chk_tu[3],float64,12653,0,4837,1.9292168053574723,1.925700597419027,0.03269819307607734,0.001069171830440432,1.828125000000014,1.917967577907339,1.949230391966598,1.992187500000014
poil,float64,12653,0,10447,6848.210293529286,6849.125594515457,2.4998054328410215,6.249027202061487,6839.603526406893,6845.164020182177,6849.954861194864,6855.925468864623
map,float64,12653,0,5881,981.5005689208378,981.535663428119,0.3951713263027557,0.156160377131879,980.4135741555422,980.9972381170368,981.542305291932,982.6199733905452
pfu_mes,float64,12653,0,12612,7.966046645665492,7.968891596252556,0.2640360980982162,0.06971506109893084,7.170934194026394,7.767166912302708,8.166167749837411,8.668742240318746
egbp_mes[0],float64,12653,0,12523,1869.097612631607,1866.259646118643,32.513138051771726,1057.1041459735663,1800.197907062073,1857.126591625263,1896.76622892612,1920.96762190506
prs_up_cmp_prot[0],float64,12653,0,5879,981.5011731207079,981.3622453358352,0.4137360910156453,0.1711775530089063,980.2160891195456,980.9972381170368,981.7208661999966,982.795150627121
prs_bpa_dif,float64,12653,0,5879,1.818096407659975,1.956746922404567,0.4137065961751928,0.17115314771886403,0.5237781895453661,1.598109356462717,2.321690699629472,3.102839697120676
prs_cmpr_down,float64,12653,0,5879,981.5008321271453,981.3621818942617,0.4137067434154289,0.1711532695473995,980.2160891195456,980.9972381170368,981.7208194602036,982.795150627121
amp_mes,float64,12653,0,5877,981.5009203825161,981.3622623485568,0.4137612205674768,0.17119834764548816,980.2160891195456,980.9972381170368,981.7208910262394,982.79496743242
pfu_l_mes,float64,12653,0,12138,4142.62087949818,4140.270470898366,101.65005083604217,10332.732834969958,3835.408941784178,4067.353290165449,4219.887328356117,4432.406709888959
map_mes,float64,12653,0,9324,1508.9101824201541,1509.264789806974,20.418507017007794,416.9154288035965,1466.947677719302,1500.616124304157,1523.921121467617,1541.188036926833
ti_main1_tu,float64,12653,0,21,1.2211726953813635,1.2,0.17273474296838554,0.02983729142835421,0.8,1.2,1.2,2.0
prs_thr_down,float64,12653,0,5883,981.5008143350666,981.470046828987,0.4455876988833426,0.19854839739615238,979.8422548264408,980.9972381170368,982.0415279104476,982.6253697305496
ti_main1_tu_[0],float64,12653,0,9,1.3529378469602444,1.2,0.3983659100426489,0.15869539828410784,0.8,1.2,1.6,2.0
fup,float64,12653,0,12287,7.96625389405953,7.971429612821818,0.06596307447865396,0.00435112719467645,7.67839416176299,7.925283670546821,8.012057301543628,8.153397526614357
soi_main1_tu,float64,12653,0,4827,1.9228458248045783,1.921875000000014,0.029616088216176586,0.0008771126812283537,1.808014758379374,1.920430383270818,1.94289197415628,1.992187500000014
soi_main1,float64,12653,0,4825,1.9227606546629965,1.921875000000014,0.02964694485504541,0.0008789413392381035,1.808014758379374,1.920080126563909,1.94275448232869,1.992187500000014
soi_main1_chk_tu[0],float64,12653,0,5339,1.9112719301343817,1.921875000000014,0.03444395812803705,0.0011863862515259695,1.804687500000014,1.882680399387145,1.935499780763713,1.968750000000014
n,float64,12653,0,10624,1200.1091023824727,1199.865897653902,6.842460961631786,46.81927201145498,1182.283926048372,1196.0,1203.857788887718,1221.655338262691
soi_main1_bas,float64,12653,0,6785,1.9103607965700433,1.921875000000014,0.032690630219988866,0.001068677304180049,1.812092506303419,1.883876071517326,1.932018465836528,1.968750000000014
fup_sp,float64,12653,0,2672,7.946089145902129,7.962036131132981,0.05791280321700041,0.0033538927764510127,7.790876890876498,7.897949217084,7.998657224875257,7.998657224875257
