time,prs_tur_down,prs_thr_up_sp,prs_sp_bpa,prs_bpa,prs_thr_up,fup_mes,soi_main1_chk_tu[4],prs_eg[0],soi_main1_chk_tu[3],soi_main1_chk_tu[2],soi_main1_chk_tu[5],poil,prs_cmpr_up,prs_eg_mes[0],soi_main1_chk_tu[1],map,prs_bpa_dif,egbp_mes[0],prs_cmpr_down,prs_up_cmp_prot[0],amp_mes,pfu_mes,pfu_l_mes,map_mes,prs_thr_down,n,fup,soi_main1,soi_main1_chk_tu[0],soi_main1_tu,fup_sp,soi_main1_bas
213.9741084265723,984.2310215915161,1229.501060502022,1229.501060502022,1229.501060502022,1229.501060502022,5.407714842609292,0.6328125000000142,1457.520883086443,0.6328125000000142,0.6328125000000142,0.6405852964749769,6850.010915690504,984.2310215915161,1457.520883086443,0.6796875000000142,1229.335289148425,-251.9309416485318,1444.919336840404,1229.279808666159,984.2310215915161,984.2310215915161,6.170539657192235,3869.495851120574,1228.671989079079,1231.543502927342,996.3342644195042,5.334472655124742,0.6328125000000142,0.6796875000000142,0.6328125000000142,5.511474608212405,0.6725154957773508
214.0939298842075,984.2310215915161,1228.837720302129,1228.837720302129,1228.837720302129,1228.837720302129,5.780029295655756,0.6328125000000142,1448.837540298614,0.6328125000000142,0.6719140508394954,0.6328125000000142,6845.168384181369,984.2310215915161,1448.837540298614,0.6796875000000142,1229.168861384307,-251.9308250345347,1448.902744490909,1229.279692052162,984.2310215915161,984.2310215915161,6.150074568675042,3871.7744400794,1228.921116045669,1231.802198809432,1001.269559156765,5.490828581242815,0.657829448184183,0.6796875000000142,0.657829448184183,5.49926757696498,0.6714962390598657
214.2136393370136,984.2310215915161,1229.998565651942,1229.998565651942,1229.998565651942,1229.998565651942,6.03027343622797,0.6328125000000142,1443.09573961711,0.6328125000000142,0.6796875000000142,0.6328125000000142,6848.877987814429,984.2310215915161,1443.09573961711,0.6796875000000142,1229.003786687218,-251.599647232231,1453.768647884376,1228.948514249858,983.8709412613945,983.8709412613945,5.800496594736173,3914.817609948449,1230.359179789496,1230.659165437335,1005.0,5.493517185344649,0.6796875000000142,0.6454028997448986,0.6796875000000142,5.49926757696498,0.6328125000000142
214.3334507603111,983.1530937666897,1229.501060502022,1229.501060502022,1229.501060502022,1229.501060502022,5.999755858109407,0.6328125000000142,1441.576675000169,0.6328125000000142,0.6796875000000142,0.6328125000000142,6844.98145682387,983.3330405886452,1441.576675000169,0.6406377059970112,1229.169390402075,-251.8205233844478,1455.75159089558,1229.169390402075,983.1530937666897,983.1530937666897,5.687709313771039,3867.040985968798,1231.490799392701,1234.050925689005,998.4897415980896,5.404600472481102,0.6360920196300783,0.6328125000000142,0.6360920196300783,5.49926757696498,0.6328125000000142
214.4532911627192,983.1530937666897,1230.993575951782,1230.993575951782,1230.993575951782,1230.993575951782,6.134033201831082,0.6328125000000142,1445.99635187475,0.6718547309595069,0.6796875000000142,0.6328125000000142,6843.321891563584,983.1530937666897,1445.99635187475,0.6328125000000142,1229.335492320911,-251.9314875346915,1453.544213015946,1229.280354552319,983.1530937666897,983.1530937666897,5.30216051052099,3810.733185624004,1231.269763976606,1231.508802756103,999.3883578926799,5.45525968722238,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.49926757696498,0.6328125000000142
214.5731745420397,983.1530937666897,1232.071503776608,1232.071503776608,1232.071503776608,1232.071503776608,6.10351562371252,0.6328125000000142,1450.225614567238,0.6796875000000142,0.6796875000000142,0.6328125000000142,6848.017425658833,983.1530937666897,1450.225614567238,0.6328125000000142,1229.501060502022,-252.1521934843944,1450.441763447736,1229.501060502022,983.1530937666897,983.1530937666897,5.297553910793668,3867.132680023898,1230.854706133449,1233.169472711282,1002.0,5.611612398432556,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.49926757696498,0.6328125000000142
214.6931138975713,983.1530937666897,1232.569008926528,1232.569008926528,1232.569008926528,1232.569008926528,5.340576170748455,0.6718421863685167,1458.209080897679,0.6406578136315118,0.6406578136315118,0.6328125000000142,6844.292851158204,983.1530937666897,1458.209080897679,0.6328125000000142,1229.501060502022,-252.1521934843944,1441.823906130722,1229.501060502022,983.5125945976822,983.5125945976822,5.236927039691889,3792.427687765958,1230.689780788123,1232.494127551479,999.3458148979446,5.474705630272235,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.49926757696498,0.6328125000000142
214.8131032292302,984.2310215915161,1231.573998626688,1231.573998626688,1231.573998626688,1231.573998626688,5.517578123836118,0.6796875000000142,1459.956186178844,0.6328125000000142,0.6328125000000142,0.6718304193587282,6848.042469534127,984.0503417868197,1459.956186178844,0.6328125000000142,1229.501060502022,-252.1521934843944,1435.249133745666,1229.501060502022,983.8721431149298,983.8721431149298,5.570572832236815,3815.068864237877,1231.491180516707,1231.194112662858,994.803931146007,5.4170895624397,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.54809570195468,0.6411865018716769
214.9330905432296,983.1530937666897,1231.325246051728,1231.325246051728,1231.325246051728,1231.325246051728,5.181884764531929,0.6406735001168521,1463.600411519621,0.6328125000000142,0.6328125000000142,0.6796875000000142,6844.984859470741,983.333863702837,1463.600411519621,0.6328125000000142,1229.501060502022,-252.1521934843944,1430.497957385975,1229.501060502022,983.5110986226293,983.5110986226293,5.486772494074414,3844.578647152062,1231.325246051728,1233.774074087737,999.5999960081779,5.539143789704689,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.535888670707255,0.6400727754992085
215.053229822215,984.2310215915161,1231.573998626688,1231.573998626688,1231.573998626688,1231.573998626688,5.291748045758754,0.6328125000000142,1462.388545877313,0.6328125000000142,0.6328125000000142,0.6796875000000142,6848.877500530395,984.0514612677491,1462.388545877313,0.6328125000000142,1229.501060502022,-252.1521934843944,1429.990144776682,1229.501060502022,984.2310215915161,984.2310215915161,5.765482019264773,3853.561885528124,1231.1874021731,1232.001266254952,1003.186380566272,5.520990853930701,0.6733310981740103,0.6328125000000142,0.6733310981740103,5.54809570195468,0.640164788442898
215.1733010706064,983.1530937666897,1230.413153276875,1230.413153276875,1230.413153276875,1230.413153276875,5.200195311403067,0.6328125000000142,1464.63021223836,0.6328125000000142,0.6328125000000142,0.6796875000000142,6849.955076603536,983.3318281241718,1464.63021223836,0.6328125000000142,1229.501060502022,-252.1521934843944,1435.849790817017,1229.501060502022,983.8729543277009,984.2310215915161,5.991667066735815,3892.172125545369,1230.910658426795,1232.962647438704,996.9879690475789,5.401317602561299,0.6328125000000142,0.6486254836315938,0.6328125000000142,5.535888670707255,0.6796875000000142
215.2933963979083,984.2310215915161,1230.993575951782,1230.993575951782,1230.993575951782,1230.993575951782,5.62133788943923,0.6328125000000142,1457.409820327175,0.6328125000000142,0.6328125000000142,0.6406054298657955,6849.982574196995,984.0518169848121,1457.409820327175,0.6328125000000142,1229.501060502022,-252.1521934843944,1441.598381816697,1229.501060502022,983.5116301373065,984.2310215915161,6.048400175953186,3896.532126747937,1230.690020660262,1231.955221292844,997.6906920638821,5.487449186610012,0.6328125000000142,0.6544622619011191,0.6328125000000142,5.511474608212405,0.6328125000000142
215.4135067505575,984.2310215915161,1229.998565651942,1229.998565651942,1229.998565651942,1229.998565651942,5.413818358233005,0.6328125000000142,1448.121532571693,0.6328125000000142,0.6328125000000142,0.6328125000000142,6849.982574196995,984.2310215915161,1448.121532571693,0.6719022673652131,1229.501060502022,-252.1521934843944,1447.574847772013,1229.501060502022,983.8713350158918,983.8713350158918,6.17467630698957,3921.379086628028,1230.607004802526,1231.604781511702,1002.222156472635,5.607548331484447,0.6675336948849364,0.6328125000000142,0.6675336948849364,5.49926757696498,0.6328125000000142
215.5335551121632,983.1530937666897,1229.169390402075,1229.169390402075,1229.169390402075,1229.169390402075,5.773925780032044,0.6328125000000142,1443.814509867762,0.6328125000000142,0.6718850846125753,0.6328125000000142,6845.14446986071,983.3325165004918,1443.814509867762,0.6406149153874531,1229.501060502022,-252.1521934843944,1450.119611268042,1229.501060502022,983.5131877545881,983.5131877545881,6.015880830384522,3835.349721751813,1231.186748364075,1233.399979025105,998.2909343834501,5.425182982584129,0.6355400098448594,0.6328125000000142,0.6355400098448594,5.49926757696498,0.6328125000000142
